address	checkins	city	country	created	icon	latitude	longitude	pid	title	type	updated
Декабристов 46	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.924483	30.289413	6309	Маска	3	1310161325.0
Санкт-Петербургский просп. 60	0	242.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.882248	29.890264	6310	Околица	3	1347892285.0
Садовая 84	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.918674	30.29244	6311	Ноев ковчег	3	
Молодежная 48	13	4890.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.675346	37.267876	6312	Pasta Project	3	1383424282.0
просп. Стачек 73	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.868361	30.259705	6313	Нямбург	3	1350900000.0
Сокольническая пл. 9а	5	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.790367	37.679799	6314	Carambas	3	1457552764.0
Московский просп. 195	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.850197	30.320903	6315	Сытый пеликан	3	1400261715.0
просп. Науки 19	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.012755	30.395998	6316	Таверна	3	1469646039.0
Чапыгина 6п	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.973798	30.308942	6317	Татьяна	3	1346417357.0
Бухарестская 43б	4	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.860771	30.388811	6318	Фонтан	3	1506802936.0
Маршала Захарова 23	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.852981	30.194631	6319	Фортуна	3	1461777995.0
Старо-Петергофский просп. 21К5	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.910307	30.275067	6320	Форум	3	1478676227.0
Фурштатская 9	25	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.945053	30.352528	6321	Золотая Пинта	3	1505930378.0
Лисий Нос 2	18	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.021465	30.004557	6322	Хуторок	3	1497179557.0
Трефолева 22К25	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.89064	30.269932	6323	Флагмэн	3	1355495289.0
Новоизмайловский просп. 34К1	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.85797	30.306229	6324	Светлана	3	1348820417.0
Невский просп. 7К9	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.936587	30.313804	6325	Сайгон	3	1330158203.0
Церковная 21а	0	12.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.723412	30.403912	6326	На втором	3	
наб. реки Мойки 19	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.942164	30.322507	6327	Прибой	3	1371060156.0
Лесной просп. 77	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.965782	30.349896	6328	Прогресс 18	3	1351575814.0
Сенная пл. 7	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.927603	30.317144	6329	Редмикс	3	1336238267.0
пер. Крылова 1К24	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.932685	30.332891	6330	Рио	3	1345788653.0
Киришская 4	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.032933	30.426325	6331	Ручей	3	1354468953.0
Кораблестроителей 31К1	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.954106	30.220458	6332	Саванна	3	1387839702.0
Верхний 3К1	5	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.056746	30.382936	6333	Пит-стоп	3	1433607518.0
Разъезжая 20	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.924497	30.347525	6334	По щучьему велению	3	1471638356.0
8-я Красноармейская 21	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.914665	30.300219	6335	Павана Плюс	3	1281943636.0
Ушинского 5К1	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.028627	30.405816	6336	Мираж	3	1367337623.0
Софийская 39	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.873157	30.402115	6337	Маска	3	1339752143.0
Суворовский просп. 43	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.939199	30.378229	6338	Махаон	3	
Рождественская 45К45в	3	95.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.327211	43.983286	6339	Две веранды. Узбекская веранда	3	1501852082.0
Манежная пл. 1К1	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.753496	37.612323	6340	Шоколадница	3	1388766896.0
Пулковское ш. 107	12	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.749964	30.313919	6341	Зимний сад	3	1497486426.0
просп. Большевиков 71К3	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.878423	30.478391	6342	Золотой лев	3	1486029155.0
Волковский просп. 14	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.899378	30.360757	6343	Кабачок	3	1414272622.0
Верхний парк 4	2	348.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.915066	29.775033	6344	Кавалерское	3	1491114240.0
Выборгское ш. 5К1	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.038919	30.322057	6345	Классик-бар	3	1366135097.0
Весельная 7К10	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.930169	30.244883	6346	Клио	3	1330708001.0
Б.Смоленский просп. 4	4	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.9002	30.421187	6347	Князь Невский	3	1490439198.0
Чайковского 40	20	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.947023	30.360667	6348	Колобок	3	1500463104.0
Пестеля 14	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.942985	30.347749	6349	Колос	3	1347378288.0
Б.Пушкарская 42	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.959165	30.304217	6350	Кошкин дом	3	1333909285.0
Скульпора Мухиной 4	6	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.643866	37.348383	6351	Бородино	3	1503205459.0
Братиславская 18К1	3	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.657316	37.759794	6352	Оранжерея	3	1420035348.0
Свободы 71К3	55	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.860135	37.448335	6353	Легенда	3	1485627354.0
выборгская 47	49	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.975482	30.333143	6354	Puberty	3	1502212750.0
Московский просп. 153	110	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.872335	30.319677	6355	Mozzarella Bar	3	1506374889.0
Суворовская пл. 2	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.782739	37.613948	6356	Салтыков	3	1342549513.0
М.Андроньевская 20	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.742179	37.673376	6357	Диалог	3	1328044789.0
просп. Энгельса 97	10	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.025678	30.320013	6358	Санвиль	3	1403109011.0
Профсоюзная 56	8	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.670102	37.552486	6359	McDonald`s	3	1485179281.0
Кемеровская 82	6	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.830799	56.065088	6360	Автовокзал «Северный»	3	1489773846.0
Тверская 5К6	2	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.758096	37.612211	6361	Сушитун	3	1446895266.0
Люблинская 165	50	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.65049	37.745847	6362	McDonald`s	3	1500152181.0
Заки Валиди 34	38	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.718426	55.940505	6363	Башкирский театр драмы	3	1507317168.0
Левобережная 12	5	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.877783	37.469045	6364	Большие гонки	3	1482445569.0
Рубинштейна 11	4	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.929944	30.343159	6365	Leonardo	3	1472559871.0
1-й Голутвинский пер. 3	6	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.73921	37.61397	6366	Х.Л.А.М.	3	1351370855.0
Нежинская 17	0	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.815415	56.070585	6367	Сфинкс	3	1345020835.0
Маршала Жукова 8	4	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.767866	56.054914	6368	Сани	3	1468332384.0
Кронверкская наб. 3	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.953718	30.319632	6369	Люст Аланд	3	1371585302.0
Ср.Николопесковский пер. 9К1	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.751011	37.591171	6370	Амбарчик	3	
ул. 1905 года 	4	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.763623	37.560727	6371	Кафка	3	1383491103.0
Чкаловский просп. 58	29	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.968876	30.301774	6372	Foggy Dew	3	1501505443.0
Пятницкий пер. 8	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.742803	37.629771	6373	Караван-сарай	3	
Костянский пер. 7К13	297	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.767686	37.635287	6374	Bobby Dazzler	3	1506881280.0
Ср.Овчинниковский пер. 1К13	62	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.745129	37.630643	6375	Белфаст	3	1503689020.0
Краснопрудная 22	49	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.778542	37.664653	6376	Япоша	3	1505163969.0
просп. Вернадского 6	31	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.692226	37.527722	6377	Пекинская утка	3	1505909238.0
пл. Киевского Вокзала 2	10	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.744533	37.566227	6378	Пекинская утка	3	1381699018.0
Уральская 	0	72.0	1	1280742123	https://vk.com/images/places/restaraunt.png	45.03738	39.082347	6379	Звезда Востока	3	1352899833.0
Большевистская 171	51	110.0	1	1280742123	https://vk.com/images/places/restaraunt.png	58.002749	56.209698	6380	Тануки	3	1504287388.0
Зубовский б-р 22К39	8	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.738769	37.587146	6381	Баррандов	3	1381159411.0
Типанова 29	5	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.854061	30.358412	6382	Снежинка	3	1475170812.0
7-я Красноармейская 10	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.91148	30.315042	6383	Шанхай	3	1346744785.0
Сестрорецкая 3	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.987087	30.292159	6384	Двенадцать стульев	3	1345227623.0
М.Садовая 6	12	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.934853	30.338251	6385	Сладкоежка	3	1463123290.0
Ленинградская 30	6	123.0	1	1280742123	https://vk.com/images/places/restaraunt.png	53.187861	50.090042	6386	Mama Cita	3	1500615483.0
Владимирский просп. 13К7	27	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.929831	30.347255	6387	Подстреленная гусыня	3	1478434963.0
Ворошиловский просп. 17	1	119.0	1	1280742123	https://vk.com/images/places/restaraunt.png	47.217733	39.719868	6388	Джонка	3	1351467794.0
Тельмана 234	0	134.0	1	1280742123	https://vk.com/images/places/restaraunt.png	45.02668	41.939335	6389	Вареничья хата	3	
Блюхера 32	2	99.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.989207	82.901026	6390	Берлога	3	1354009092.0
просп. Ленина 	0	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.839724	60.615078	6391	Молодежное	3	
Менделеева 153	0	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.716268	56.002619	6392	Семь бочек	3	1336037016.0
Селезнева 46	0	99.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.045274	82.946714	6393	Кирпич	3	1341754168.0
Ниж.Первомайская 68К7	8	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.790909	37.818957	6394	Метро	3	1455810658.0
Новогиреевская 20К3	5	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.757992	37.794945	6395	Новогиреевское	3	1499544197.0
Волоколамское ш. 15К22	15	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.808882	37.492913	6396	Невка	3	1480325631.0
просп. Ленина 98	3	95.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.243171	43.86948	6397	Загреб	3	1344359862.0
Дзержинского 54	0	116.0	1	1280742123	https://vk.com/images/places/restaraunt.png	44.052845	43.02596	6398	Львиное сердце	3	
просп. Мира 119	6	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.828746	37.633713	6399	Крамбамбуля	3	1435776713.0
гора Казачка 	0	116.0	1	1280742123	https://vk.com/images/places/restaraunt.png	44.052845	43.02596	6400	Канатка	3	1405625791.0
Революционная 32	1	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.733426	55.966956	6401	Дом башкирской кухни	3	1394966115.0
Новинский б-р 31	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.757759	37.582551	6402	Вуле-Ву	3	
Б.Федоровская 76в	3	169.0	1	1280742123	https://vk.com/images/places/restaraunt.png	57.609529	39.863675	6403	Амур	3	1412581990.0
Академика Королева 28К1	20	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.822311	37.596942	6404	Павлин-Мавлин	3	1493317187.0
Бессонова 	0	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.739628	55.996582	6405	Милано	3	1340711032.0
Леснорядский пер. 10К2	4	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.781605	37.674265	6406	Порок	3	1455832204.0
Пушкинская пл. 5	46	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.766268	37.605382	6407	Il Patio	3	1454872650.0
Локомотивный пр. 8К2	11	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.839962	37.577076	6408	Райский дворик	3	1483619367.0
Локомотивный 23	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.846098	37.572863	6409	Клен	3	1332759924.0
Караванная 2	36	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.937531	30.341982	6410	Хутор Водограй	3	1507017624.0
просп. Обуховской Обороны 199	4	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.86823	30.460874	6411	Аргус	3	1449510194.0
Карла Маркса 15	2	57.0	1	1280742123	https://vk.com/images/places/restaraunt.png	52.282189	104.284954	6412	Марциано	3	1390108898.0
Ленинский просп. 158	17	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.651395	37.482493	6413	Старый Пекин	3	1441269527.0
Осташковское ш. 1	2	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.93425	37.657461	6414	Эстерхази	3	1344280916.0
Ленинский просп. 68К10	10	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.689745	37.544216	6415	Меланж	3	1407326222.0
24-й км Ленинградского ш. 	0	155.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.888735	37.444224	6416	Кишмиш	3	
41-й км МКАД 	5	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.609656	37.493834	6417	Мока-Лока	3	1404984947.0
с. Верхнее Мячково 45	65	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.550305	37.97883	6418	Белый берег	3	1506854141.0
ш. Энтузиастов 1б	3	24.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.794725	37.928021	6419	Сбарро	3	1379860363.0
просп. Королева 6Г	4	859.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.919982	37.837094	6420	Сбарро	3	1468322933.0
пос. 54б 	1	6154.0	1	1280742123	https://vk.com/images/places/restaraunt.png	53.529751	33.732736	6421	Марио	3	1498148943.0
ул. 1905 года 2	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.755413	37.560026	6422	Антонио	3	
Баумана 51	7	60.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.787994	49.121587	6423	Седьмое небо	3	1437411105.0
Краснопресненская наб. 12а	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.753286	37.55602	6424	Бриз	3	1347303646.0
Суворова 74	8	119.0	1	1280742123	https://vk.com/images/places/restaraunt.png	47.225444	39.727706	6425	Замешательство	3	1417687490.0
просп. Октября 79К1	14	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.773093	56.021638	6426	Лесные веранды	3	1434123382.0
Б.Якиманка 39	10	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.733761	37.613233	6427	In Vino	3	1437583315.0
Новоизмайловский просп. 49К2	4	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.859452	30.303777	6428	Неон	3	1415732388.0
Блохина 23	23	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.952362	30.297372	6429	Наш Питер	3	1492113363.0
Ленинградский просп. 80К21	60	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.808134	37.510646	6430	Якитория	3	1502127762.0
Маршала Казакова 12	62	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.858742	30.238667	6431	Буль-Вар	3	1503768079.0
Столярный пер. 4	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.928411	30.31099	6432	Ежик	3	1383752035.0
Седова 82	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.875772	30.43476	6433	Континент	3	1384561729.0
наб. Обводного канала 46	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.914092	30.353525	6434	Джорджия	3	1351880427.0
Баумана 72	0	119.0	1	1280742123	https://vk.com/images/places/restaraunt.png	47.217341	39.720232	6435	Караоке	3	
Красноармейская 176	7	119.0	1	1280742123	https://vk.com/images/places/restaraunt.png	47.228516	39.716639	6436	Ростовчанка	3	1494776675.0
Фурштатская 32	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.945621	30.357038	6437	Плантатор	3	1330303128.0
Энтузиастов 6	0	158.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.158699	61.37502	6438	Рандеву	3	1352302343.0
Тимирязева 24	0	158.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.158755	61.413423	6439	Пантагрюэль	3	
Николая Ершова 4К2	0	60.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.791891	49.150548	6440	Райский уголок	3	1383483977.0
Энтузиастов 1	0	158.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.160849	61.375739	6441	Старая Саксония	3	1346081285.0
Максимова 27	7	60.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.861267	49.089975	6442	Кафе-бар	3	1418895665.0
Болдина 	0	146.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.17847	37.573794	6443	Ташир	3	1322602100.0
Гороховая 13	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.933546	30.313793	6444	Fidelio	3	1281440174.0
просп. Ленина 50	0	146.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.184104	37.60701	6445	Оливка	3	1324994911.0
Глинки 2	24	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.92733	30.296134	6446	Teatro	3	1487931539.0
Фридриха Энгельса 66	40	146.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.176568	37.594056	6447	Чили-бар	3	1425123650.0
просп. Ленина 149	0	146.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.147995	37.583787	6448	Свеча	3	1340882955.0
Галерный пр. 3	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.937017	30.225394	6449	Конгресс	3	1331282378.0
просп. Добролюбова 7К2	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.949609	30.302641	6450	Кам-ин	3	1350206650.0
наб. канала Грибоедова 50	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.927978	30.315868	6451	Коломбина	3	
Богатырский просп. 7	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.000281	30.286152	6452	Б-7	3	1345102545.0
Чайковского 17	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.946036	30.347381	6453	Ресторан гостиницы «Нева»	3	1347342060.0
М.Морская 22	46	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.933483	30.309274	6454	Ресторан казино «Астория»	3	1507360563.0
просп. Энгельса 154	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.058716	30.336047	6455	Балтийский хлеб	3	1373544970.0
Б.Серпуховская 45	26	270.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.4328	37.548865	6456	McDonald`s	3	1445200901.0
Ленинградское ш. 5	1	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.810314	37.504079	6457	Панчо Пицца	3	1425826589.0
Заревый пр. 12	8	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.886463	37.656843	6458	12 столиков	3	1476110225.0
Энтузиастов ш. 36а	37	24.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.792994	37.938082	6459	Il Patio	3	1506272347.0
Манежная пл. 1К2	81	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.755761	37.614608	6460	McDonald`s	3	1499075659.0
Арбат 12К2	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.750925	37.595492	6461	Русь	3	1333378924.0
Литейный просп. 47	24	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.937855	30.34757	6462	Карлс Джуниор	3	1415425866.0
Покровка 38а	15	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.761528	37.651645	6463	Ю-мэ	3	1488995057.0
Моховая 45	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.938833	30.344803	6464	Пель & Мень	3	1320963561.0
ул. Казанская 34	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.929457	30.314152	6465	Зов Ильича	3	
Б.Сухаревская 4К3	18	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.772279	37.632948	6466	McDonald`s	3	1474308265.0
Станиславского 16К27	5	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.745706	37.664599	6467	Конь и пес	3	1422442594.0
Свободы 62	4	169.0	1	1280742123	https://vk.com/images/places/restaraunt.png	57.627094	39.848991	6468	Плаза	3	1373411431.0
ул. Казанская 45	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.928334	30.306885	6469	Анталия	3	1427825384.0
Б.Октябрьская 87	7	169.0	1	1280742123	https://vk.com/images/places/restaraunt.png	57.622459	39.887696	6470	Которосль	3	1424555553.0
просп. Добролюбова 	10	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.949623	30.299654	6471	Акварель	3	1373746222.0
Пятницкая 29К8	17	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.740923	37.628958	6472	Рок Вегас	3	1454583294.0
Земляной Вал 33	227	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.757244	37.658913	6473	T.G.I. Friday`s	3	1506422255.0
просп. Вернадского 6К3	28	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.693409	37.52996	6474	Пивная 01	3	1473421014.0
Вавилова 7	3	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.705244	37.589509	6475	5:0	3	1419521733.0
Шкиперский проток 2	7	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.933406	30.240302	6476	Солнечная долина	3	1414597117.0
Долгоозерная 12	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.017198	30.244824	6477	Дуат	3	1443832934.0
Каретный Ряд 8К1	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.772522	37.610103	6478	Лайт	3	
Сверчков пер. 8К1	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.760226	37.639851	6479	У сверчка	3	1354270931.0
Мичуринский просп. 36	6	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.6976	37.496977	6480	Marjani	3	1468515120.0
Б.Староданиловский пер. 5	22	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.709749	37.627373	6481	Даниловский	3	1507548250.0
Комсомольский просп. 14К1	4	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.731049	37.589123	6482	Maison Vatel	3	1451614150.0
Волкова 25	2	119.0	1	1280742123	https://vk.com/images/places/restaraunt.png	47.284911	39.721876	6483	Аэлита	3	1350712665.0
Академика Постовского 	0	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.795806	60.625187	6484	Снайпер	3	1340223181.0
Ермолаевский пер. 7К1	8	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.764247	37.590511	6485	Крылов	3	1504543063.0
Ярославское ш. 26	4	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.857326	37.691477	6486	Каска	3	1373621195.0
Петровка 21	123	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.765645	37.6153	6487	Джельсомино	3	1493666738.0
Жуковского 28	19	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.936	30.359735	6488	N-bar	3	1408756064.0
Пулковское ш. 19	5	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.826011	30.316679	6489	La Cucaracha	3	1501339930.0
Кронверкский просп. 55К24	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.955264	30.307837	6490	День и ночь	3	1350596042.0
просп. Мира 79	31	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.790884	37.634214	6491	Шоколадница	3	1498143834.0
Гончарная 14	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.929407	30.366776	6492	Депо	3	1493486712.0
Союза Печатников 10а	17	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.923595	30.292305	6493	Евразия	3	1504782604.0
Разводная 29	9	242.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.874551	29.899366	6494	Атлантис	3	1498153186.0
Савушкина 127	4	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.987208	30.219326	6495	Арабелла	3	1452161601.0
Лиговский просп. 198	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.909111	30.347866	6496	Арка	3	1438367084.0
Белинского 124	0	95.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.31902	44.025516	6497	Мока-Лока	3	1345976224.0
12-я линия В.О. 27	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.940258	30.272313	6498	Los Piratos	3	1325489517.0
просп. Просвещения 19	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.052409	30.331474	6499	У Швейка. Супы и сосиски	3	1347622078.0
Варшавское ш. 97	8	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.633333	37.623857	6500	Шоколадница	3	1436430690.0
Народной Воли 36	0	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.824912	60.606251	6501	Калабасо	3	1329237513.0
Пехотинцев 5	16	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.87013	60.554319	6502	Заравшан	3	1493961356.0
Ферганская 16	0	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.77234	60.606641	6503	Кайфе	3	1347986176.0
Лужнецкий пр. 1а	150	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.726497	37.560377	6504	Мята	3	1504381166.0
Старых Большевиков 	0	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.892665	60.62856	6505	Жемчужина-М	3	
